"customerid","country","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"15935","United Kingdom","239","2","416.86",5,3,4,"534","Potential Customers"
"13120","United Kingdom","239","1","30.60",5,4,5,"545","Champions"
"17601","United Kingdom","239","1","116.01",5,4,5,"545","Champions"
"14154","United Kingdom","239","2","1345.62",5,3,2,"532","Potential Customers"
"15135","United Kingdom","239","1","139.05",5,5,5,"555","Champions"
"15230","United Kingdom","239","2","429.60",5,3,4,"534","Potential Customers"
"17362","United Kingdom","239","2","312.23",5,4,4,"544","Champions"
"12639","Sweden","239","1","486.10",5,5,4,"554","Champions"
"15139","United Kingdom","240","2","178.96",5,4,5,"545","Champions"
"15147","United Kingdom","240","1","623.50",5,5,3,"553","Loyal Customers"
"16097","United Kingdom","240","1","185.05",5,5,5,"555","Champions"
"13221","United Kingdom","240","2","847.41",5,3,3,"533","Potential Customers"
"17746","United Kingdom","240","1","110.25",5,4,5,"545","Champions"
"17278","United Kingdom","241","1","246.04",5,5,5,"555","Champions"
"15777","United Kingdom","241","4","1047.11",5,2,2,"522","Potential Customers"
"13484","United Kingdom","241","1","313.80",5,4,4,"544","Champions"
"15212","United Kingdom","241","1","101.80",5,4,5,"545","Champions"
"16697","United Kingdom","241","1","112.75",5,4,5,"545","Champions"
"13740","United Kingdom","241","1","350.75",5,4,4,"544","Champions"
"14326","United Kingdom","242","1","183.85",5,5,5,"555","Champions"
"14669","United Kingdom","242","3","1269.99",5,3,2,"532","Potential Customers"
"17972","United Kingdom","242","1","136.04",5,5,5,"555","Champions"
"15655","United Kingdom","243","1","560.67",5,5,3,"553","Loyal Customers"
"14311","United Kingdom","243","1","310.26",5,4,4,"544","Champions"
"13570","United Kingdom","243","1","239.49",5,5,5,"555","Champions"
"14616","United Kingdom","243","3","406.08",5,3,4,"534","Potential Customers"
"16552","United Kingdom","243","2","379.73",5,3,4,"534","Potential Customers"
"12982","United Kingdom","243","1","390.54",5,4,4,"544","Champions"
"12447","Belgium","243","1","476.49",5,5,4,"554","Champions"
"18129","United Kingdom","243","1","112.55",5,4,5,"545","Champions"
"14339","United Kingdom","243","1","309.52",5,4,4,"544","Champions"
"17574","United Kingdom","243","1","185.65",5,5,5,"555","Champions"
"13508","United Kingdom","244","1","110.97",5,4,5,"545","Champions"
"15775","United Kingdom","245","1","104.90",5,4,5,"545","Champions"
"15119","United Kingdom","246","1","266.40",5,4,4,"544","Champions"
"16643","United Kingdom","246","1","487.51",5,5,4,"554","Champions"
"14619","United Kingdom","246","1","394.44",5,4,4,"544","Champions"
"13718","United Kingdom","246","2","306.55",5,4,4,"544","Champions"
"15109","United Kingdom","246","1","484.95",5,5,4,"554","Champions"
"16010","United Kingdom","246","3","407.50",5,3,4,"534","Potential Customers"
"17035","United Kingdom","246","2","433.53",5,3,4,"534","Potential Customers"
"14981","United Kingdom","246","1","102.12",5,4,5,"545","Champions"
"16623","United Kingdom","246","1","129.45",5,5,5,"555","Champions"
"14924","United Kingdom","246","1","310.05",5,4,4,"544","Champions"
"16378","United Kingdom","247","3","362.95",5,2,4,"524","Potential Customers"
"12580","Germany","247","1","415.70",5,5,4,"554","Champions"
"17906","United Kingdom","247","1","72.90",5,5,5,"555","Champions"
"14964","United Kingdom","247","1","206.21",5,5,5,"555","Champions"
"14220","United Kingdom","247","2","632.40",5,3,3,"533","Potential Customers"
"13712","United Kingdom","247","1","228.84",5,5,5,"555","Champions"
"14465","United Kingdom","247","3","1058.62",5,2,2,"522","Potential Customers"
"17140","United Kingdom","247","1","465.32",5,5,4,"554","Champions"
"16144","United Kingdom","247","1","175.20",5,5,5,"555","Champions"
"13863","United Kingdom","248","1","305.78",5,4,4,"544","Champions"
"15917","United Kingdom","248","1","123.10",5,4,5,"545","Champions"
"17492","United Kingdom","248","1","374.57",5,4,4,"544","Champions"
"16586","United Kingdom","249","1","463.95",5,5,4,"554","Champions"
"18185","United Kingdom","249","1","304.25",5,4,4,"544","Champions"
"17956","United Kingdom","249","1","12.75",5,5,5,"555","Champions"
"16105","United Kingdom","249","1","336.96",5,4,4,"544","Champions"
"14747","United Kingdom","249","1","328.20",5,4,4,"544","Champions"
"15442","United Kingdom","249","1","594.00",5,5,3,"553","Loyal Customers"
"13059","United Kingdom","250","1","183.40",5,5,5,"555","Champions"
"16142","United Kingdom","250","1","535.34",5,5,3,"553","Loyal Customers"
"13781","United Kingdom","251","1","127.84",5,5,5,"555","Champions"
"16162","United Kingdom","252","1","37.40",5,5,5,"555","Champions"
"15691","United Kingdom","252","1","136.80",5,5,5,"555","Champions"
"15894","United Kingdom","253","2","263.55",5,4,4,"544","Champions"
"17212","United Kingdom","253","1","226.85",5,5,5,"555","Champions"
"13626","United Kingdom","253","1","257.23",5,4,4,"544","Champions"
"14957","United Kingdom","253","1","58.49",5,5,5,"555","Champions"
"13462","United Kingdom","253","1","151.50",5,5,5,"555","Champions"
"17580","United Kingdom","253","3","215.72",5,2,5,"525","Potential Customers"
"13841","United Kingdom","253","1","85.00",5,4,5,"545","Champions"
"14886","United Kingdom","253","1","364.80",5,4,4,"544","Champions"
"17701","United Kingdom","253","1","417.95",5,5,4,"554","Champions"
"15528","United Kingdom","254","1","229.33",5,5,5,"555","Champions"
"15424","United Kingdom","254","2","383.34",5,3,4,"534","Potential Customers"
"17438","United Kingdom","254","1","388.45",5,4,4,"544","Champions"
"13060","United Kingdom","254","1","307.53",5,4,4,"544","Champions"
"18108","United Kingdom","254","1","271.00",5,4,4,"544","Champions"
"14479","United Kingdom","254","2","316.25",5,4,4,"544","Champions"
"14890","United Kingdom","254","1","125.65",5,4,5,"545","Champions"
"15832","United Kingdom","254","1","836.79",5,5,3,"553","Loyal Customers"
"13439","United Kingdom","255","1","283.71",5,4,4,"544","Champions"
"16980","United Kingdom","255","2","1078.96",5,3,2,"532","Potential Customers"
"15353","United Kingdom","255","2","777.02",5,3,3,"533","Potential Customers"
"13803","United Kingdom","255","1","277.07",5,4,4,"544","Champions"
"17775","United Kingdom","255","1","56.40",5,5,5,"555","Champions"
"16692","United Kingdom","256","2","1276.00",5,3,2,"532","Potential Customers"
"15589","United Kingdom","256","3","478.53",5,3,4,"534","Potential Customers"
"15032","United Kingdom","256","3","4959.10",5,3,1,"531","Potential Customers"
"15083","United Kingdom","257","1","88.20",5,4,5,"545","Champions"
"14476","United Kingdom","257","1","215.70",5,5,5,"555","Champions"
"13357","United Kingdom","257","1","609.95",5,5,3,"553","Loyal Customers"
"13649","United Kingdom","257","2","346.60",5,4,4,"544","Champions"
"13368","United Kingdom","257","2","623.40",5,3,3,"533","Potential Customers"
"18010","United Kingdom","257","1","174.80",5,5,5,"555","Champions"
"12792","Portugal","257","1","400.54",5,4,4,"544","Champions"
"18071","United Kingdom","258","2","453.00",5,3,4,"534","Potential Customers"
"13452","United Kingdom","259","2","590",5,3,3,"533","Potential Customers"
"16022","United Kingdom","260","1","628.28",5,5,3,"553","Loyal Customers"
"14348","United Kingdom","260","1","409.57",5,5,4,"554","Champions"
"16063","United Kingdom","260","1","335.32",5,4,4,"544","Champions"
"14256","United Kingdom","260","2","969.06",5,3,2,"532","Potential Customers"
"16769","United Kingdom","260","1","380.39",5,4,4,"544","Champions"
"15178","United Kingdom","260","1","40.50",5,5,5,"555","Champions"
"14536","United Kingdom","260","1","171.80",5,5,5,"555","Champions"
"17486","United Kingdom","261","1","396.87",5,4,4,"544","Champions"
"16250","United Kingdom","261","2","389.44",5,3,4,"534","Potential Customers"
"13512","United Kingdom","261","1","251.21",5,4,4,"544","Champions"
"12564","France","261","1","456.90",5,5,4,"554","Champions"
"17698","United Kingdom","261","1","154.95",5,5,5,"555","Champions"
"13341","United Kingdom","261","1","775.85",5,5,3,"553","Loyal Customers"
"12811","Portugal","261","3","514.85",5,3,3,"533","Potential Customers"
"18191","United Kingdom","262","1","207.80",5,5,5,"555","Champions"
"12818","Austria","262","1","1542.08",5,4,2,"542","Loyal Customers"
"17102","United Kingdom","262","1","25.50",5,4,5,"545","Champions"
"15457","United Kingdom","262","1","237.07",5,5,5,"555","Champions"
"13239","United Kingdom","262","1","329.56",5,4,4,"544","Champions"
"14870","United Kingdom","262","1","327.25",5,4,4,"544","Champions"
"13132","United Kingdom","262","1","77.30",5,5,5,"555","Champions"
"16721","United Kingdom","262","1","292.47",5,4,4,"544","Champions"
"17507","United Kingdom","262","2","605.58",5,3,3,"533","Potential Customers"
"15437","United Kingdom","262","1","200.16",5,5,5,"555","Champions"
"12831","United Kingdom","262","1","215.05",5,5,5,"555","Champions"
"17763","United Kingdom","263","1","15.00",5,4,5,"545","Champions"
"16427","United Kingdom","263","2","241.06",5,4,5,"545","Champions"
"14632","United Kingdom","263","1","114.56",5,4,5,"545","Champions"
"13262","United Kingdom","263","1","200.29",5,5,5,"555","Champions"
"16135","United Kingdom","263","1","517.55",5,5,3,"553","Loyal Customers"
"15445","United Kingdom","264","1","113.50",5,4,5,"545","Champions"
"13934","United Kingdom","264","1","922.10",5,4,3,"543","Loyal Customers"
"18224","United Kingdom","264","1","158.95",5,5,5,"555","Champions"
"17678","United Kingdom","264","1","298.11",5,4,4,"544","Champions"
"14762","United Kingdom","264","1","300.52",5,4,4,"544","Champions"
"16619","United Kingdom","264","1","226.21",5,5,5,"555","Champions"
"16096","United Kingdom","264","1","320.62",5,4,4,"544","Champions"
"17230","United Kingdom","264","8","3638.41",5,1,1,"511","Others"
"15408","United Kingdom","264","1","267.18",5,4,4,"544","Champions"
"15703","United Kingdom","265","1","211.50",5,5,5,"555","Champions"
"12902","United Kingdom","265","1","138.68",5,5,5,"555","Champions"
"16402","United Kingdom","265","2","299.60",5,4,4,"544","Champions"
"14693","United Kingdom","265","1","172.90",5,5,5,"555","Champions"
"14155","United Kingdom","266","1","118.75",5,4,5,"545","Champions"
"17060","United Kingdom","266","1","234.24",5,5,5,"555","Champions"
"14633","United Kingdom","266","1","344.90",5,4,4,"544","Champions"
"14041","United Kingdom","266","1","141.41",5,5,5,"555","Champions"
"15695","United Kingdom","267","2","409.98",5,3,4,"534","Potential Customers"
"14066","United Kingdom","267","1","152.55",5,5,5,"555","Champions"
"14059","United Kingdom","267","1","183.60",5,5,5,"555","Champions"
"16716","United Kingdom","267","2","901.20",5,3,3,"533","Potential Customers"
"12514","Italy","267","1","1017.68",5,4,2,"542","Loyal Customers"
"16377","United Kingdom","267","1","676.20",5,5,3,"553","Loyal Customers"
"16976","United Kingdom","267","1","251.52",5,4,4,"544","Champions"
"13072","United Kingdom","267","1","177.15",5,5,5,"555","Champions"
"16256","United Kingdom","267","1","752.43",5,5,3,"553","Loyal Customers"
"13707","United Kingdom","267","2","806.41",5,3,3,"533","Potential Customers"
"12845","United Kingdom","267","4","354.09",5,2,4,"524","Potential Customers"
"16216","United Kingdom","267","1","914.93",5,5,3,"553","Loyal Customers"
"15019","United Kingdom","267","1","266.00",5,4,4,"544","Champions"
"13185","United Kingdom","268","1","71.40",5,5,5,"555","Champions"
"13216","United Kingdom","268","1","333.74",5,4,4,"544","Champions"
"13299","United Kingdom","268","1","142.50",5,5,5,"555","Champions"
"14840","United Kingdom","268","1","62.85",5,5,5,"555","Champions"
"16297","United Kingdom","269","1","301.90",5,4,4,"544","Champions"
"13261","United Kingdom","269","2","944.10",5,3,2,"532","Potential Customers"
"13358","United Kingdom","269","1","439.03",5,5,4,"554","Champions"
"13121","United Kingdom","269","1","283.73",5,4,4,"544","Champions"
"13716","United Kingdom","269","1","138.28",5,5,5,"555","Champions"
"16152","United Kingdom","269","1","1829.04",5,5,2,"552","Loyal Customers"
"15047","United Kingdom","270","1","343.62",5,4,4,"544","Champions"
"16392","United Kingdom","270","1","221.19",5,5,5,"555","Champions"
"17542","United Kingdom","270","1","170.75",5,5,5,"555","Champions"
"15388","Canada","270","1","140.54",5,5,5,"555","Champions"
"16037","United Kingdom","270","3","855.02",5,3,3,"533","Potential Customers"
"14962","United Kingdom","271","1","126.70",5,5,5,"555","Champions"
"13708","United Kingdom","271","1","296.88",5,4,4,"544","Champions"
"13043","United Kingdom","273","1","516.42",5,5,3,"553","Loyal Customers"
"16766","United Kingdom","273","2","1145.60",5,3,2,"532","Potential Customers"
"13226","United Kingdom","273","1","108.21",5,4,5,"545","Champions"
"15308","United Kingdom","274","1","310.47",5,4,4,"544","Champions"
"14350","United Kingdom","274","1","282.93",5,4,4,"544","Champions"
"15049","United Kingdom","274","1","121.17",5,4,5,"545","Champions"
"18086","United Kingdom","274","1","101.34",5,4,5,"545","Champions"
"13133","United Kingdom","274","2","109.80",5,4,5,"545","Champions"
"14114","United Kingdom","274","2","386.53",5,3,4,"534","Potential Customers"
"14727","United Kingdom","274","1","268.58",5,4,4,"544","Champions"
"17194","United Kingdom","274","2","262.62",5,4,4,"544","Champions"
"15057","United Kingdom","275","2","1489.50",5,3,2,"532","Potential Customers"
"13493","Switzerland","275","2","618.63",5,3,3,"533","Potential Customers"
"16471","United Kingdom","275","1","223.95",5,5,5,"555","Champions"
"14603","United Kingdom","275","1","660.00",5,5,3,"553","Loyal Customers"
"16625","United Kingdom","275","1","333.08",5,4,4,"544","Champions"
"17138","United Kingdom","276","1","380.50",5,4,4,"544","Champions"
"12881","United Kingdom","276","1","298.00",5,4,4,"544","Champions"
"17639","United Kingdom","276","1","108.50",5,4,5,"545","Champions"
"14165","United Kingdom","276","1","122.54",5,4,5,"545","Champions"
"13093","United Kingdom","276","8","7832.47",5,1,1,"511","Others"
"12623","Germany","276","1","305.10",5,4,4,"544","Champions"
"16917","United Kingdom","277","1","391.52",5,4,4,"544","Champions"
"15234","United Kingdom","277","1","197.00",5,5,5,"555","Champions"
"17654","United Kingdom","277","1","117.55",5,4,5,"545","Champions"
"15869","United Kingdom","277","2","149.64",5,4,5,"545","Champions"
"15944","United Kingdom","277","1","325.10",5,4,4,"544","Champions"
"16517","United Kingdom","277","1","162.70",5,5,5,"555","Champions"
"14586","United Kingdom","277","1","237.36",5,5,5,"555","Champions"
"12614","Germany","278","1","315.60",5,4,4,"544","Champions"
"14012","United Kingdom","278","1","328.80",5,4,4,"544","Champions"
"18280","United Kingdom","278","1","180.60",5,5,5,"555","Champions"
"14247","United Kingdom","278","1","136.77",5,5,5,"555","Champions"
"15554","United Kingdom","278","1","217.20",5,5,5,"555","Champions"
"17535","United Kingdom","280","1","164.40",5,5,5,"555","Champions"
"14670","United Kingdom","280","2","411.53",5,3,4,"534","Potential Customers"
"17325","United Kingdom","280","1","96.80",5,4,5,"545","Champions"
"17789","United Kingdom","281","1","225.90",5,5,5,"555","Champions"
"14570","United Kingdom","281","2","218.06",5,4,5,"545","Champions"
"12817","Austria","281","1","166.04",5,5,5,"555","Champions"
"14779","United Kingdom","281","3","386.15",5,2,4,"524","Potential Customers"
"13382","United Kingdom","281","1","222.99",5,5,5,"555","Champions"
